property_name,link,price,configuration,specifications,seller,facilities,advantages
HPR Avani,https://www.99acres.com/hpr-avani-kandi-hyderabad-npxid-r412313,₹ 35.99 - 47.99 L,"['Land', '', 'Plot Area', '1350 - 1800 sq.ft.', '(125.42 - 167.23 sq.m.)', ""₹ 35.99 - 47.99 L'}]""]","{'units': '384', 'total project area': '29 acres (117.36k sq.m.)'}",Srika ProjectsDealer,"['Swimming Pool', 'Vastu Compliant', 'Indoor Games', '24x7 Security', 'Club House', 'Gated Community', '24/7 Water Supply', 'Landscape Garden', '""Children\'s Play Area""']","{'vardhana school': '3.2 km', 'anurag university': '16.2 km', 'hyderabad': '12.3 km', 'srinivasa shopping mall': '8.2 km', 'vijaya hospital': '22.6 km', 'secunderabad junction': '26.0 km', 'begumpet airport': '4.4 km'}"
Modi Edifice,https://www.99acres.com/modi-edifice-bachupally-hyderabad-npxid-r65774,₹ 73.9 L,"['3 BHK', 'Apartment', 'Super Built-up Area', '1449 sq.ft.', '(134.62 sq.m.)', ""₹ 73.9 L'}]""]","{'towers': '2', 'floors': '13', 'units': '611', 'total project area': '5 acres (20.23k sq.m.)'}",Modi BuildersBuilder,"['Swimming Pool', 'Medical Centre', 'Laundry', 'Conference room', 'Salon', 'Solar Lighting', 'Grocery Shop', 'Cafeteria', 'Banquet Hall']","{'oakridge international school': '2.9 km', 'nehru outer ring road': '8.1 km', 'sriven mall': '9.7 km', 'malla reddy university': '10.1 km', 'mirra multispeciality hospital': '10.3 km', 'miyapur metro station': '10.6 km', 'gowdavalli railway station': '14.1 km', 'bhel stadium': '15.6 km', 'novotel hyderabad convention centre': '17.2 km', 'silver oak kala jyothi golf course': '16.8 km', 'international tech park hyderabad': '18.5 km', 'begumpet airport': '22.3 km', 'jalavihar water park': '27.4 km'}"
Modi Esteem,https://www.99acres.com/modi-esteem-mallampet-hyderabad-npxid-r380872,₹ 42.9 - 49.8 L,"['2 BHK', 'Apartment', 'Super Built-up Area', '858 - 996 sq.ft.', '(79.71 - 92.53 sq.m.)', ""₹ 42.9 - 49.8 L'}]""]","{'towers': '2', 'floors': '12', 'units': '934', 'total project area': '5.57 acres (22.54k sq.m.)'}",Modi BuildersBuilder,"['Swimming Pool', 'Business Lounge', 'Laundry', 'Conference room', 'Salon', 'Solar Lighting', 'Aerobics Centre', 'Pool Table', 'Cafeteria']","{'oakridge international school': '2.9 km', 'slg hospitals': '5.3 km', 'nehru outer ring road': '7.7 km', 'sriven mall': '9.7 km', 'malla reddy university': '10.1 km', 'miyapur metro station': '10.6 km', 'vishal prakruthi resorts\\xa0': '11.3 km', 'pjr stadium': '14.1 km', 'bhel halt railway station': '17.5 km', 'begumpet airport': '22.3 km'}"
Modi Paradise,https://www.99acres.com/modi-paradise-hayathnagar-hyderabad-npxid-r115417,₹ 37.05 - 66.7 L,"['2 BHK', 'Apartment', 'Super Built-up Area', '741 - 973 sq.ft.', '(68.84 - 90.39 sq.m.)', ""₹ 37.05 - 48.65 L'}"", '']","{'towers': '5', 'floors': '5', 'units': '326', 'total project area': '4 acres (16.19k sq.m.)'}",Modi BuildersBuilder,"['Swimming Pool', 'Business Lounge', 'Medical Centre', 'Laundry', 'Conference room', 'Volley Ball Court', 'Salon', 'Solar Lighting', 'RO System']","{'st. josephs techno/high school': '1 km', 'national highway 65': '1.9 km', 'hotel kinara grand': '6.7 km', 'indira gandhi badminton indoor stadium': '7 km', 'l.b. nagar metro station': '8.3 km', 'vignan university': '8.7 km', 'lb nagar kamineni hospitals': '8.8 km', 'prajay shopping mall': '9 km', 'dsl abacus it park': '15 km', 'dino world dinosaur park': '15.4 km', 'yakutpura railway station': '16 km', 'rajiv gandhi international airport': '31.5 km'}"
Modi Paradise,https://www.99acres.com/modi-paradise-hayathnagar-hyderabad-npxid-r115417,₹ 37.05 - 66.7 L,"['3 BHK', 'Apartment', 'Super Built-up Area', '1146 - 1334 sq.ft.', '(106.47 - 123.93 sq.m.)', ""₹ 57.3 - 66.7 L'}]""]","{'towers': '5', 'floors': '5', 'units': '326', 'total project area': '4 acres (16.19k sq.m.)'}",Modi BuildersBuilder,"['Swimming Pool', 'Business Lounge', 'Medical Centre', 'Laundry', 'Conference room', 'Volley Ball Court', 'Salon', 'Solar Lighting', 'RO System']","{'st. josephs techno/high school': '1 km', 'national highway 65': '1.9 km', 'hotel kinara grand': '6.7 km', 'indira gandhi badminton indoor stadium': '7 km', 'l.b. nagar metro station': '8.3 km', 'vignan university': '8.7 km', 'lb nagar kamineni hospitals': '8.8 km', 'prajay shopping mall': '9 km', 'dsl abacus it park': '15 km', 'dino world dinosaur park': '15.4 km', 'yakutpura railway station': '16 km', 'rajiv gandhi international airport': '31.5 km'}"
Modi Sterling Heights,https://www.99acres.com/modi-sterling-heights-kompally-hyderabad-npxid-r334013,₹ 71.04 - 89.61 L,"['3 BHK', 'Apartment', 'Super Built-up Area', '1393 - 1740 sq.ft.', '(129.41 - 161.65 sq.m.)', ""₹ 71.04 - 89.61 L'}]""]","{'towers': '8', 'floors': '12', 'units': '648', 'total project area': '6.57 acres (26.59k sq.m.)'}",Modi BuildersBuilder,"['Swimming Pool', 'Business Lounge', 'Laundry', 'Conference room', 'Salon', 'Sauna', 'Steam Room', 'Grocery Shop', 'Squash Court']","{'saraswathi cricket ground': '130 meter', 'rallis india ltd': '700 meter', 'gundlapochampalli': '800 meter', 'ncl factory': '900 meter', '""st anthony\'s international""': '900 meter', 'venkat goud petro mart': '5.9 km', 'tata indi cash atm': '1.2 km', 'benelli-india': '1.4 km', 'gundla pochampally station': '2.7 km', 'farm house stay with swimming pool': '3 km', 'flipkart india': '3.8 km', 't.i.m.e. school': '3.9 km', 'drs international': '4.1 km', 'malla reddy college': 'sattva', 'saket bhu': '4.9 km', 'hp petrol pump': '1.6 km'}"
Modi Lake View,https://www.99acres.com/modi-lake-view-shamshabad-hyderabad-npxid-r334009,₹ 45.8 - 58.45 L,"['2 BHK', 'Apartment', 'Super Built-up Area', '916 - 1169 sq.ft.', '(85.1 - 108.6 sq.m.)', ""₹ 45.8 - 58.45 L'}]""]","{'units': '371', 'total project area': '3.25 acres (13.15k sq.m.)'}",Modi BuildersBuilder,"['Swimming Pool', 'Business Lounge', 'Laundry', 'Conference room', 'Salon', 'Grocery Shop', 'Pool Table', 'Cafeteria', 'Shopping Centre']","{'inner ring road': '2.9 km', '""vip\'s international school""': '6.9 km', 'agriculture university': '6.9 km', 'sri chandra multi speciality hospital': '6.9 km', 'novotel hyderabad airport': '7.8 km', 'mantra mall': '9.7 km', 'budvel railway station': '11.1 km', 'quli qutub shah stadium': '12.7 km', 'rajiv gandhi international airport': '13.9 km'}"
Modi Lotus Homes,https://www.99acres.com/modi-lotus-homes-nagaram-village-secunderabad-npxid-r65394,₹ 25.48 - 50.83 L,"['1 BHK', 'Apartment', 'Super Built-up Area', '554 - 562 sq.ft.', '(51.47 - 52.21 sq.m.)', ""₹ 25.48 - 25.85 L'}"", '']","{'towers': '8', 'floors': '5', 'units': '522', 'total project area': '4 acres (16.19k sq.m.)'}",Modi BuildersBuilder,"['Swimming Pool', 'Business Lounge', 'Medical Centre', 'Laundry', 'Conference room', 'Salon', 'Solar Lighting', 'RO System', 'Aerobics Centre']","{'moses international school of talent': '850 meter', 'bharat petroleum': '1 km', 'kundanpally': '1.1 km', '""lokspor singh\'s cricket ground""': '1.5 km', 'pallavi international school – keesara': '1.8 km', 'st. andrews school': '2.2 km', 'suprabhat institute of mgmt studies': '2.5 km', 'nvr filling station': '2.7 km', 'vishal mega mart': '3.9 km', 'rampally x rd': '7 km'}"
Modi Lotus Homes,https://www.99acres.com/modi-lotus-homes-nagaram-village-secunderabad-npxid-r65394,₹ 25.48 - 50.83 L,"['2 BHK', 'Apartment', 'Super Built-up Area', '741 sq.ft.', '(68.84 sq.m.)', ""₹ 34.09 L'}"", '']","{'towers': '8', 'floors': '5', 'units': '522', 'total project area': '4 acres (16.19k sq.m.)'}",Modi BuildersBuilder,"['Swimming Pool', 'Business Lounge', 'Medical Centre', 'Laundry', 'Conference room', 'Salon', 'Solar Lighting', 'RO System', 'Aerobics Centre']","{'moses international school of talent': '850 meter', 'bharat petroleum': '1 km', 'kundanpally': '1.1 km', '""lokspor singh\'s cricket ground""': '1.5 km', 'pallavi international school – keesara': '1.8 km', 'st. andrews school': '2.2 km', 'suprabhat institute of mgmt studies': '2.5 km', 'nvr filling station': '2.7 km', 'vishal mega mart': '3.9 km', 'rampally x rd': '7 km'}"
Modi Lotus Homes,https://www.99acres.com/modi-lotus-homes-nagaram-village-secunderabad-npxid-r65394,₹ 25.48 - 50.83 L,"['3 BHK', 'Apartment', 'Super Built-up Area', '1070 - 1105 sq.ft.', '(99.41 - 102.66 sq.m.)', ""₹ 49.22 - 50.83 L'}]""]","{'towers': '8', 'floors': '5', 'units': '522', 'total project area': '4 acres (16.19k sq.m.)'}",Modi BuildersBuilder,"['Swimming Pool', 'Business Lounge', 'Medical Centre', 'Laundry', 'Conference room', 'Salon', 'Solar Lighting', 'RO System', 'Aerobics Centre']","{'moses international school of talent': '850 meter', 'bharat petroleum': '1 km', 'kundanpally': '1.1 km', '""lokspor singh\'s cricket ground""': '1.5 km', 'pallavi international school – keesara': '1.8 km', 'st. andrews school': '2.2 km', 'suprabhat institute of mgmt studies': '2.5 km', 'nvr filling station': '2.7 km', 'vishal mega mart': '3.9 km', 'rampally x rd': '7 km'}"
Anvita Ivana,https://www.99acres.com/anvita-ivana-kollur-hyderabad-npxid-r411898,₹ 80.45 L - 1.62 Cr,"['2 BHK', 'Apartment', 'Carpet Area', '1237.85 - 1260 sq.ft.', '(115.0 - 117.06 sq.m.)', ""₹ 80.45 - 81.89 L'}"", '']","{'towers': '2', 'floors': '16', 'units': '420', 'total project area': '3.2597820686 acres (13.19k sq.m.)'}",Sri Nainika PropertiesDealer,"['Theater Home', 'Gated Community', 'Lift(s)', 'Car Parking']","{'delhi public school': '2.2 km', 'kollur': '2.8 km', 'nehru outer ring rd': '4.5 km', 'nagalapalli rly station': '8.3 km', 'stadium of hope': '8.5 km', 'shree hospital': '8.7 km', 'st.xavier’s pg college': '15.4 km', 'gsm mall & multiplex': '42 km'}"
Anvita Ivana,https://www.99acres.com/anvita-ivana-kollur-hyderabad-npxid-r411898,₹ 80.45 L - 1.62 Cr,"['3 BHK', 'Apartment', 'Carpet Area', '1679.17 - 2490 sq.ft.', '(156.0 - 231.33 sq.m.)', ""₹ 1.09 - 1.62 Cr'}]""]","{'towers': '2', 'floors': '16', 'units': '420', 'total project area': '3.2597820686 acres (13.19k sq.m.)'}",Sri Nainika PropertiesDealer,"['Theater Home', 'Gated Community', 'Lift(s)', 'Car Parking']","{'delhi public school': '2.2 km', 'kollur': '2.8 km', 'nehru outer ring rd': '4.5 km', 'nagalapalli rly station': '8.3 km', 'stadium of hope': '8.5 km', 'shree hospital': '8.7 km', 'st.xavier’s pg college': '15.4 km', 'gsm mall & multiplex': '42 km'}"
RSR The Garden View Villa,https://www.99acres.com/rsr-the-garden-view-villa-kollur-hyderabad-npxid-r423721,₹ 3.48 - 4.87 Cr,"['4 BHK', 'Villa', 'Built-up Area', '3660 - 5127 sq.ft.', '(340.03 - 476.31 sq.m.)', ""₹ 3.48 - 4.87 Cr'}]""]",{'floors': '3'},lakshmi GayatriDealer,"['Swimming Pool', 'Flower Garden', 'Golf Course', 'Volley Ball Court', 'Salon', 'Solar Lighting', 'Solar Water Heating', 'Waiting Lounge', 'Water Softener Plant']",{}
Vasavi Metropolis,https://www.99acres.com/vasavi-metropolis-uppal-hyderabad-npxid-r377839,₹ 67.08 L - 1.23 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1065 - 1195 sq.ft.', '(98.94 - 111.02 sq.m.)', ""₹ 67.08 - 75.27 L'}"", '']","{'towers': '1', 'floors': '17', 'units': '307', 'total project area': '2.17 acres (8.78k sq.m.)', 'open area': '70 %'}",VASAVI INFRACON LLPBuilder,"['Swimming Pool', 'Conference room', 'Salon', 'Waiting Lounge', 'Spa', 'Grocery Shop', 'Pool Table', 'Billiards', 'Banquet Hall']","{'inner ring road': '1.3 km', 'nagole metro station': '2 km', 'supraja hospitals': '3 km', 'nsl arena tower-1': '3.3 km', 'rajiv gandhi international stadium': '3.6 km', 'dsl virtue mall': '3.8 km', 'spicy hub': '4 km', 'vidyanagar railway station': '6.4 km', 'global indian international school': '7.8 km', 'osmania university': '8.7 km', 'thrill city': '14.9 km', 'begumpet airport': '15.5 km'}"
Vasavi Metropolis,https://www.99acres.com/vasavi-metropolis-uppal-hyderabad-npxid-r377839,₹ 67.08 L - 1.23 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1380 - 1945 sq.ft.', '(128.21 - 180.7 sq.m.)', ""₹ 86.93 L - 1.23 Cr'}]""]","{'towers': '1', 'floors': '17', 'units': '307', 'total project area': '2.17 acres (8.78k sq.m.)', 'open area': '70 %'}",VASAVI INFRACON LLPBuilder,"['Swimming Pool', 'Conference room', 'Salon', 'Waiting Lounge', 'Spa', 'Grocery Shop', 'Pool Table', 'Billiards', 'Banquet Hall']","{'inner ring road': '1.3 km', 'nagole metro station': '2 km', 'supraja hospitals': '3 km', 'nsl arena tower-1': '3.3 km', 'rajiv gandhi international stadium': '3.6 km', 'dsl virtue mall': '3.8 km', 'spicy hub': '4 km', 'vidyanagar railway station': '6.4 km', 'global indian international school': '7.8 km', 'osmania university': '8.7 km', 'thrill city': '14.9 km', 'begumpet airport': '15.5 km'}"
Goldenkey Meraki,https://www.99acres.com/goldenkey-meraki-bachupally-hyderabad-npxid-r419028,₹ 64.68 L - 1.07 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1135 - 1445 sq.ft.', '(105.44 - 134.24 sq.m.)', ""₹ 64.68 - 82.35 L'}"", '']","{'towers': '2', 'floors': '8', 'units': '280', 'total project area': '2.5 acres (10.12k sq.m.)'}",GOLDENKEY VENTURES PRIVATE LIMITEDBuilder,"['Swimming Pool', 'Business Lounge', 'ATM', 'Waiting Lounge', 'Spa', 'Creche/Day care', 'Grocery Shop', 'Banquet Hall', 'Shopping Centre']","{'kennedy high the global school': '3.4 km', 'slg hospital': '3.4 km', 'rajiv gandhi international airport': '43 km', 'lingampally railway station': '9.3 km', 'the forum sujana mall': '11 km', 'gokaraju rangaraju institute': '6.6 km'}"
Goldenkey Meraki,https://www.99acres.com/goldenkey-meraki-bachupally-hyderabad-npxid-r419028,₹ 64.68 L - 1.07 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1740 - 1885 sq.ft.', '(161.65 - 175.12 sq.m.)', ""₹ 99.16 L - 1.07 Cr'}]""]","{'towers': '2', 'floors': '8', 'units': '280', 'total project area': '2.5 acres (10.12k sq.m.)'}",GOLDENKEY VENTURES PRIVATE LIMITEDBuilder,"['Swimming Pool', 'Business Lounge', 'ATM', 'Waiting Lounge', 'Spa', 'Creche/Day care', 'Grocery Shop', 'Banquet Hall', 'Shopping Centre']","{'kennedy high the global school': '3.4 km', 'slg hospital': '3.4 km', 'rajiv gandhi international airport': '43 km', 'lingampally railway station': '9.3 km', 'the forum sujana mall': '11 km', 'gokaraju rangaraju institute': '6.6 km'}"
Continental Platinum Nest,https://www.99acres.com/continental-platinum-nest-bandlaguda-jagir-hyderabad-npxid-r403631,₹ 71.29 - 94.2 L,"['2 BHK', 'Apartment', 'Super Built-up Area', '1251 sq.ft.', '(116.22 sq.m.)', ""₹ 71.29 L'}"", '']","{'towers': '1', 'floors': '5', 'units': '10', 'total project area': '0.107777483 acres (436.16k sq.m.)'}",Continental DevelopersBuilder,"['Vastu Compliant', 'Sewage Treatment Plant', 'Rain Water Harvesting', '24x7 Security', '24/7 Power Backup', '24/7 Water Supply', 'Lift(s)', 'Car Parking', 'Fire Fighting Systems']","{'rgia': '28 min', 'don bosco school': '9 min', 'archangels high school': '9 min', 'orchids international school': '18 min', 'gachibowli': '25 min', 'it hubs': '20 min', 'sun city hospitals': '4 min', 'blossoms hospital': '10 min'}"
Continental Platinum Nest,https://www.99acres.com/continental-platinum-nest-bandlaguda-jagir-hyderabad-npxid-r403631,₹ 71.29 - 94.2 L,"['3 BHK', 'Apartment', 'Super Built-up Area', '1619 - 1653 sq.ft.', '(150.41 - 153.57 sq.m.)', ""₹ 92.27 - 94.2 L'}]""]","{'towers': '1', 'floors': '5', 'units': '10', 'total project area': '0.107777483 acres (436.16k sq.m.)'}",Continental DevelopersBuilder,"['Vastu Compliant', 'Sewage Treatment Plant', 'Rain Water Harvesting', '24x7 Security', '24/7 Power Backup', '24/7 Water Supply', 'Lift(s)', 'Car Parking', 'Fire Fighting Systems']","{'rgia': '28 min', 'don bosco school': '9 min', 'archangels high school': '9 min', 'orchids international school': '18 min', 'gachibowli': '25 min', 'it hubs': '20 min', 'sun city hospitals': '4 min', 'blossoms hospital': '10 min'}"
Praneeth Pranav Townsquare,https://www.99acres.com/praneeth-pranav-townsquare-bachupally-hyderabad-npxid-r337581,₹ 76 L - 1.04 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1160.35 - 1356 sq.ft.', '(107.8 - 125.98 sq.m.)', ""₹ 76 - 89 L'}"", '']","{'towers': '4', 'floors': '5', 'units': '527', 'total project area': '6 acres (24.28k sq.m.)'}",PRANEETH GROUPBuilder,"['Swimming Pool', 'Solar Lighting', 'Solar Water Heating', 'Waiting Lounge', 'Water Softener Plant', 'Creche/Day care', 'Wi-Fi Connectivity', 'Shopping Centre', 'Library']","{'vnrvj institute of engg &technology': '2.1 km', 'sri swastik multispeciality hospital': '3.4 km', 'cornestone international school': '3.8 km', 'keshava reddy school': '4.1 km', 'kennedy high the global school': '4.1 km', 'pragnya montessori school': '4.6 km', '""people\'s hospital""': '5.3 km', 'sri ram school of cbse': '6.4 km', 'birla open minds school': '2.2 km', 'icfai business school': '9.9 km'}"
Praneeth Pranav Townsquare,https://www.99acres.com/praneeth-pranav-townsquare-bachupally-hyderabad-npxid-r337581,₹ 76 L - 1.04 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1554 sq.ft.', '(144.37 sq.m.)', ""₹ 1.04 Cr'}]""]","{'towers': '4', 'floors': '5', 'units': '527', 'total project area': '6 acres (24.28k sq.m.)'}",PRANEETH GROUPBuilder,"['Swimming Pool', 'Solar Lighting', 'Solar Water Heating', 'Waiting Lounge', 'Water Softener Plant', 'Creche/Day care', 'Wi-Fi Connectivity', 'Shopping Centre', 'Library']","{'vnrvj institute of engg &technology': '2.1 km', 'sri swastik multispeciality hospital': '3.4 km', 'cornestone international school': '3.8 km', 'keshava reddy school': '4.1 km', 'kennedy high the global school': '4.1 km', 'pragnya montessori school': '4.6 km', '""people\'s hospital""': '5.3 km', 'sri ram school of cbse': '6.4 km', 'birla open minds school': '2.2 km', 'icfai business school': '9.9 km'}"
Surya Classic,https://www.99acres.com/surya-classic-gajulramaram-hyderabad-npxid-r389054,₹ 44.55 - 52.2 L,"['2 BHK', 'Apartment', 'Super Built-up Area', '990 - 1160 sq.ft.', '(91.97 - 107.77 sq.m.)', ""₹ 44.55 - 52.2 L'}]""]","{'towers': '1', 'floors': '5', 'units': '55', 'total project area': '0.5834504004 acres (2.36k sq.m.)'}",OPC PVT LTDDealer,[''],{}
My Home Apas,https://www.99acres.com/my-home-apas-kokapet-hyderabad-npxid-r414845,₹ 2.62 - 3.94 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '2565 - 2845 sq.ft.', '(238.3 - 264.31 sq.m.)', ""₹ 2.62 - 2.9 Cr'}"", '']","{'towers': '6', 'floors': '44', 'units': '1338', 'total project area': '13.52 acres (54.71k sq.m.)'}",PROPERTY GOOGLER LLPRERA Registered Dealer,"['Clinic', 'Swimming Pool', 'Medical Centre', 'Salon', 'ATM', 'Aerobics Centre', 'Spa', 'Water Softener Plant', 'Creche/Day care']","{'continental hospitals': '2.5 km', 'hyatt hyderabad gachibowli': '3.1 km', 'ocean park': '5.6 km', 'rockwell international school': '6.5 km', 'gachibowli stadium': '6.6 km', 'university of hyderabad': '8.1 km', 'chevella road (nh 163)': '8.8 km', 'international tech park hyderabad': '10.5 km', 'inorbit mall cyberabad': '10.8 km', 'chandanagar railway station': '12.7 km', 'hyderabad golf club': '12.8 km', 'madhapur metro station': '12.9 km', 'rajiv gandhi international airport': '23.1 km'}"
My Home Apas,https://www.99acres.com/my-home-apas-kokapet-hyderabad-npxid-r414845,₹ 2.62 - 3.94 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '2765 - 3860 sq.ft.', '(256.88 - 358.61 sq.m.)', ""₹ 2.82 - 3.94 Cr'}]""]","{'towers': '6', 'floors': '44', 'units': '1338', 'total project area': '13.52 acres (54.71k sq.m.)'}",PROPERTY GOOGLER LLPRERA Registered Dealer,"['Clinic', 'Swimming Pool', 'Medical Centre', 'Salon', 'ATM', 'Aerobics Centre', 'Spa', 'Water Softener Plant', 'Creche/Day care']","{'continental hospitals': '2.5 km', 'hyatt hyderabad gachibowli': '3.1 km', 'ocean park': '5.6 km', 'rockwell international school': '6.5 km', 'gachibowli stadium': '6.6 km', 'university of hyderabad': '8.1 km', 'chevella road (nh 163)': '8.8 km', 'international tech park hyderabad': '10.5 km', 'inorbit mall cyberabad': '10.8 km', 'chandanagar railway station': '12.7 km', 'hyderabad golf club': '12.8 km', 'madhapur metro station': '12.9 km', 'rajiv gandhi international airport': '23.1 km'}"
Siva Sai Infra Myra,https://www.99acres.com/siva-sai-infra-myra-kollur-hyderabad-npxid-r407796,₹ 2.42 - 2.87 Cr,"['3 BHK', 'Villa', 'Built-up Area', '2688 - 3192 sq.ft.', '(249.72 - 296.55 sq.m.)', ""₹ 2.42 - 2.87 Cr'}]""]","{'floors': '3', 'units': '133', 'total project area': '9 acres (36.42k sq.m.)'}",Tanu PropertiesDealer,"['Swimming Pool', 'Salon', 'Creche/Day care', 'Grocery Shop', 'Pool Table', 'Banquet Hall', 'Sun Deck', 'Amphitheatre', 'Badminton Court']","{'sri sai public school': '2.1 km', 'indira hospital': '3.6 km', 'maithry stadium': '3.8 km', 'vmr fashion mall': '7.5 km', 'bhel halt': '8 km', 'gitam university': '14.5 km', 'miyapur': '15.8 km', 'supreme trampoline park': '15.9 km', 'cyber park': '18.3 km', 'nehru outer ring rd': '5 km'}"
